번호,name,address,disabled_man,disabled_woman,opentime,latitude,longitude,diaper,error_count,emergency_bell
3121,용산가족공원 중앙화장실,서울특별시 용산구 서빙고로 185,없음,없음,24시간,37.5200197,126.9850603,없음,0,장애인화장실
2864,용산공예관,서울특별시 용산구 이태원로 274 ,없음,없음,10:00~19:00,37.5390298,127.0020559,없음,0,장애인화장실+여자화장실
3135,용산구 보건소,서울특별시 용산구 녹사평대로 150 ,없음,없음,09:00~18:00,37.5325615,126.990179,없음,0,없음
3110,용산구문화체육센터 로비화장실,서울특별시 용산구 백범로350 용산구문화체육센터,없음,없음,-,37.5372099,126.9676133,여자,0,장애인화장실
3104,용산구시설관리공단본부,서울특별시 용산구 효창원로69가길 2 ,없음,없음,09:00~18:00,37.5416626,126.9613487,없음,0,없음
3136,용산구의회,서울특별시 용산구 녹사평대로 150 ,없음,없음,09:00~18:00,37.5325615,126.990179,여자,0,없음
2883,용산구자원봉사센터,서울특별시 용산구 청파로49길 34 ,없음,없음,09:00~18:00,37.5454752,126.9684904,없음,0,장애인화장실+남자화장실+여자화장실
3134,용산구청,서울특별시 용산구 녹사평대로 150 ,없음,없음,09:00~18:00,37.5325615,126.990179,남여,0,장애인화장실+남자화장실+여자화장실
3105,용산문화원,서울특별시 용산구 효창원로8길 28 ,없음,없음,-,37.5335207,126.9519225,없음,0,장애인화장실+남자화장실+여자화장실
3122,용산소방서 본서화장실,서울특별시 용산구 한강대로 167,없음,없음,07:00~22:00,37.5341379,126.9715208,없음,0,장애인화장실+남자화장실+여자화장실
2897,용산역,서울특별시 용산구 한강대로23길 55 ,없음,없음,-,37.529557,126.9641567,남여,0,장애인화장실+여자화장실
3115,용산주차빌딩,서울특별시 용산구 새창로49길42,없음,없음,24시간,37.5341999,126.9652263,없음,0,장애인화장실+남자화장실+여자화장실
2855,용산청소년수련관,서울특별시 용산구 이촌로71길 24 ,없음,없음,-,37.5212623,126.9732464,없음,0,여자화장실
2888,용산푸드뱅크마켓,서울특별시 용산구 한강대로 345 ),없음,없음,09:00~18:00,37.5490952,126.9714691,없음,0,여자화장실
2147,용신동 주민센터,서울특별시 동대문구 천호대로27길 35,있음,있음,"평일 09:00~18:00(공휴일, 국경일 미개방)",37.5758235,127.0372517,남자,0,여자화장실
4253,"용왕산근린공원(A, 1-1) (서울시)","서울특별시 양천구 용왕정길 43, 관리사무소 옆",있음,있음,24시간,37.5424722,126.8766954,남여,0,남자화장실+여자화장실
4254,"용왕산근린공원(B, 1-4) (서울시)","서울특별시 양천구 용왕정길 19, 건영아파트 뒤",없음,없음,24시간,37.5424722,126.8766954,여자,0,장애인화장실+남자화장실+여자화장실
4255,"용왕산근린공원(C, 1-2) (서울시)","서울특별시 양천구 용왕정길 39, 실내배드민턴장 옆",없음,있음,24시간,37.5434386,126.8772789,없음,0,장애인화장실+여자화장실
4256,"용왕산근린공원(D, 1-3) (서울시)","서울특별시 양천구 용왕정길 32, 게이트볼장 옆",없음,없음,24시간,37.5424722,126.8766954,없음,0,남자화장실+여자화장실
4269,용왕산유아숲체험원 (서울시),"서울특별시 양천구 용왕정길 19, 유아숲체험원관리사",없음,없음,24시간,37.5424722,126.8766954,없음,0,남자화장실+여자화장실
3825,용허리근린공원,서울특별시 서초구 서초동 1324-1,있음,있음,00:00 ~ 24:00,37.4942563,127.0229408,여자,0,장애인화장실+남자화장실+여자화장실
2077,용헌빌딩,서울특별시 동대문구 천호대로 393,없음,없음,06:00~23:00,37.5621122,127.0627852,없음,0,장애인화장실+남자화장실+여자화장실
80,우리들새마을금고 새절역지점 고객전용 화장실,서울특별시 은평구 증산로 387-1 ,없음,없음,24시간,37.5909843,126.9132384,없음,0,장애인화장실+남자화장실+여자화장실
3193,우리벤처타운 개방화장실,서울특별시 강서구 등촌동 684-2,없음,없음,06:00~22:00,37.56689857,126.8414259,없음,0,장애인화장실+여자화장실
51,우리은행 고객 전용화장실,서울특별시 은평구 응암로 239 ,없음,없음,24시간,37.5933662,126.9175463,없음,0,장애인화장실+여자화장실
566,우리은행 영등포중앙지점,서울특별시 영등포구 영등포동4가 142,없음,없음,07:00~22:00,37.5198791,126.9035217,없음,0,장애인화장실+남자화장실+여자화장실
1060,우리은행(홍제점) 개방화장실,서울 서대문구 세검정로 36 ,없음,없음,09:00~16:00,37.591688,126.9453706,없음,0,장애인화장실+남자화장실+여자화장실
2221,우리주유소,서울특별시 송파구 가락동 137-9,없음,없음,24시간,37.4923857,127.1273583,없음,0,장애인화장실+남자화장실+여자화장실
404,우리주유소 개방화장실,서울특별시 성북구 석관동 174-1 우리주유소,없음,없음,00:00~23:50,37.6128071,127.0606588,없음,0,장애인화장실+남자화장실+여자화장실
2636,우림시장 개방화장실,서울특별시 중랑구 망우로62길 52-4 ,있음,있음,24시간,37.5966751,127.098239,없음,0,장애인화장실+남자화장실+여자화장실
3865,우면산 (남태령 정각사),서울특별시 서초구 방배동 산190-2,없음,없음,00:00 ~ 24:00,37.4623713,126.9884132,없음,0,장애인화장실+남자화장실+여자화장실
3861,우면산 (대성사 옆),서울특별시 서초구 서초동 산 138-2,있음,있음,00:00 ~ 24:00,37.4758835,127.0146892,없음,0,장애인화장실+남자화장실+여자화장실
3864,우면산 (범바위 정자 옆),서울특별시 서초구 방배동 산 92-1,없음,없음,00:00 ~ 24:00,37.4707336,127.0014671,없음,0,남자화장실+여자화장실
3860,우면산 (서초약수터),서울특별시 서초구 서초동 431-6,있음,있음,00:00 ~ 24:00,37.4822954,127.0207533,없음,0,남자화장실+여자화장실
3866,우면산 (소망탑 깔딱고개),서울특별시 서초구 서초동 산 150-15,없음,없음,00:00 ~ 24:00,37.4745123,127.0106552,없음,0,없음
3863,우면산 (신동아A 앞),서울특별시 서초구 방배동 산 92-1,없음,없음,00:00 ~ 24:00,37.4707336,127.0014671,없음,0,없음
3862,우면산 (예술바위 주변),서울특별시 서초구 우면동 산 8-1,없음,없음,00:00 ~ 24:00,37.4760137,127.0203527,없음,0,없음
3822,우면생태놀이터,서울특별시 서초구 우면동 71,없음,없음,00:00 ~ 24:00,37.4732119,127.0290459,여자,0,장애인화장실+남자화장실+여자화장실
3901,우면종합사회복지관,서울특별시 서초구 우면동 63,있음,있음,09:00~18:00,37.4701876,127.0242224,없음,0,장애인화장실+남자화장실+여자화장실
3876,우면체육시설,서울특별시 서초구 우면동 440-5,없음,없음,24시간,37.4610999,127.0216055,없음,0,장애인화장실+남자화장실+여자화장실
4123,우면파출소,서울특별시 서초구 우면동 768,없음,없음,상시,37.4561028,127.0160228,없음,0,장애인화장실+여자화장실
4073,우면프라자,서울특별시 서초구 우면동 721-1,없음,없음,상시,37.4645285,127.0255453,없음,0,장애인화장실+남자화장실+여자화장실
547,우미빌딩,서울특별시 영등포구 당산동3가 270,없음,없음,24시간,37.5254004,126.8969515,없음,0,장애인화장실+남자화장실+여자화장실
2127,우산각공원,서울특별시 동대문구 천호대로4길 22,있음,있음,24시간,37.5734462,127.02443,여자,0,장애인화장실+남자화장실+여자화장실
1696,우성빌딩,서울특별시 언주로 107 ,없음,없음,상시,37.4824771,127.0512529,없음,0,장애인화장실+남자화장실+여자화장실
1610,우성빌딩,서울특별시 역삼로 145 ,없음,없음,09:00~19:00,37.4947841,127.0352061,없음,0,장애인화장실+남자화장실+여자화장실
4243,우성상가,신월7동 928-1,있음,없음,24시간,37.5193027,126.8311042,없음,0,장애인화장실+남자화장실+여자화장실
3053,우성스포츠센터,서울특별시 동작구 여의대방로 2 ,없음,없음,00:00~24:00,37.4922594,126.9099106,없음,0,장애인화장실+남자화장실+여자화장실
569,우송빌딩,서울특별시 영등포구 영등포동8가 83-2,없음,없음,07:00~22:00,37.5305491,126.9052801,없음,0,장애인화장실+남자화장실+여자화장실
523,우신빌딩 화장실,서울특별시 영등포구 양평동2가 21번지 우신빌딩,없음,없음,08:00~18:00,37.5228718,126.88348,없음,0,장애인화장실+남자화장실+여자화장실
1375,우이동 교통광장 공중화장실,서울특별시 강북구 삼양로 672 ,있음,없음,00:00~24:00,37.6628493,127.0131782,없음,0,장애인화장실+남자화장실+여자화장실
1319,우이동 만남의광장 화장실,서울특별시 강북구 우이동 186-5,없음,없음,00:00~24:00,37.661854,127.0077056,없음,0,장애인화장실+남자화장실+여자화장실
1314,우이동 주민센터,서울특별시 강북구 수유동 568-100,있음,없음,9시간,37.6479249,127.0119122,여자,0,장애인화장실+남자화장실+여자화장실
2129,우이신설도시철도 신설동역 여객화장실,서울특별시 동대문구 동대문구 신설동 132-30,없음,없음,05~24,37.5765726,127.0232275,남여,0,장애인화장실+남자화장실+여자화장실
2021,우이천 2 공중화장실,서울특별시 도봉구 창동 585-66,없음,없음,상시,37.6393649,127.0344427,없음,0,장애인화장실+남자화장실+여자화장실
405,우이천 공중화장실,서울특별시 성북구 장위동 157-22,없음,없음,24시간,37.61989,127.05395,여자,0,장애인화장실+남자화장실+여자화장실
2022,우이천 공중화장실,서울특별시 도봉구 쌍문동 418-5 덕성여자대학교,없음,없음,상시,37.6511988,127.0161604,없음,0,장애인화장실+남자화장실+여자화장실
2018,우이천 공중화장실,서울특별시 도봉구 쌍문동 103-153,없음,없음,상시,37.6441021,127.0299085,없음,0,장애인화장실+남자화장실+여자화장실
3672,우이천가로공원,서울특별시 월계2동 855-26,있음,있음,24시간,37.6341057,127.0512947,여자,0,장애인화장실+남자화장실+여자화장실
261,우인빌딩,서울특별시 성동구 하왕십리동 966-2,없음,없음,06~24시,37.5629153,127.0321017,없음,0,장애인화장실+남자화장실+여자화장실
1743,우일상가,서울특별시 남부순환로 2915 ,없음,없음,08:00~익일01:01,37.492919,127.0589019,없음,0,없음
406,우일에너지 성북점 개방화장실,서울특별시 성북구 하월곡동 88-681 우일에너지충전소 성북점,없음,없음,00:00~23:50,37.6079933,127.030309,없음,0,없음
3271,우장근린공원(관리사무소 내),서울특별시 강서구 화곡동 산 60-1,있음,있음,00:00~24:00,37.55282044,126.8438076,남여,0,없음
3270,우장근린공원(구민회관 옆 어울림),서울특별시 강서구 내발산동 산 19-1,없음,있음,00:00~24:00,37.55343642,126.8436489,여자,0,없음
3358,우장근린공원(축구장위),서울특별시 강서구 화곡동 산 60-1,있음,있음,00:00~24:00,37.55282044,126.8438076,남여,0,장애인화장실
3272,우장근린공원(힐링센터),서울특별시 강서구 우장산동 산60-1,없음,있음,00:00~24:00,37.5528025,126.843784,여자,0,장애인화장실
3179,우장산동주민센터 화장실,서울특별시 강서구 화곡동 1159-4,있음,없음,09:00~18:00,37.54828859,126.8418363,없음,0,장애인화장실
3250,우장산숲속도서관,서울특별시 강서구 화곡동 1159-4,있음,없음,09:00~22:00,37.54828859,126.8418363,없음,0,장애인화장실
3405,우장산역 화장실,서울특별시 강서구 화곡동 1089-3,있음,있음,05:30~24:00,37.5490002,126.8364089,남여,0,장애인화장실
3220,우장산주유소 개방화장실,서울특별시 강서구 내발산동 702-9,없음,없음,00:00~24:00,37.55180276,126.8366813,없음,0,장애인화장실
4363,우정총국시민광장,서울특별시 종로구 견지동 39-8,없음,없음,9시간,37.5742929,126.9826809,없음,0,장애인화장실
2242,우진빌딩,서울특별시 송파구 송파동 147-1,없음,없음,영업시간 내,37.5072995,127.1166488,없음,0,장애인화장실
2082,우창프라자,서울특별시 동대문구 천호대로 295,없음,없음,07:00~22:00,37.5664754,127.0538509,없음,0,장애인화장실
3093,우체국보험 당산회관(1층),서울특별시 영등포구 당산동4가 93-6 서울영등포우체국,있음,있음,정시(09:00-18:00),37.5295942,126.8948985,남여,0,장애인화장실
3094,우체국보험 영등포회관(1층),서울특별시 영등포구 영등포동4가 425-2 서울영등포동4가우체국,없음,없음,정시(09:00-18:00),37.5164685,126.9061909,없음,0,장애인화장실
1387,운산어린이공원 화장실,서울특별시 강북구 미아동 165-3 운산어린이공원 공중화장실,없음,없음,00:00~24:00,37.6320554,127.0255464,없음,0,장애인화장실
4495,운현궁 화장실,서울특별시 종로구 삼일대로 464,없음,없음,09 ~ 18,37.5761234,126.9871265,없음,0,장애인화장실
2408,웃말공원 화장실,서울특별시 송파구 가락동 21,없음,없음,24시간,37.5023313,127.1230183,없음,0,장애인화장실
1182,워커힐상가,서울특별시 광진구 아차산로 635,없음,없음,00:00~00:00,37.5505245,127.1065516,없음,0,장애인화장실
1212,원광빌딩,서울특별시 광진구 능동로 272,없음,없음,00:00~00:00,37.5541968,127.0781934,없음,0,장애인화장실
3303,원당근린공원,서울특별시 강서구 등촌동 690-5,있음,없음,00:00~24:00,37.55974755,126.8425656,없음,0,장애인화장실
4529,원서공원,서울특별시 종로구 원서동 181,없음,없음,24시간,37.5783913,126.9886181,없음,0,장애인화장실
4162,원신경로당,서울특별시 관악구 신림동 368-8,없음,없음,09:00~18:00,37.4704969,126.9279892,없음,0,장애인화장실
1780,원앙빌딩(한국마사회강남지점),서울특별시 도산대로 529 ,없음,없음,08:00~18:00,37.5250996,127.0516021,없음,0,장애인화장실
564,원정빌딩,서울특별시 영등포구 여의도동 17-20,없음,없음,07:00~22:00,37.5265184,126.9174887,없음,0,장애인화장실
1439,원조마포왕갈비 화장실,서울특별시 마포구 용강동 40-5,없음,없음,12~22,37.5398769,126.9439673,없음,0,장애인화장실
1192,원조순대국감자탕,서울특별시 광진구 뚝섬로30길 47,없음,없음,00:00~00:00,37.534388,127.0675486,없음,0,장애인화장실
499,원지어린이공원,서울특별시 영등포구 대림3동 690,있음,있음,24시간,37.4980913,126.8996106,여자,0,장애인화장실
3674,원터근린공원,"서울특별시 상계6,7동753-2",있음,있음,24시간,37.6426761,127.0555474,여자,0,장애인화장실
3594,원터행복 발전소 화장실,서울특별시 노원구 상계로23길 17 ,없음,없음,정시,37.6588188,127.0685263,없음,0,장애인화장실
3152,원효로1동 주민센터,서울특별시 용산구 백범로 350 ,없음,없음,-,37.5372398,126.9677057,없음,0,장애인화장실
3106,원효로2동 주민센터,서울특별시 용산구 효창원로8길 3 ,없음,없음,-,37.5343436,126.9515465,없음,0,장애인화장실
2882,원효전자상가,서울특별시 용산구 청파로 77 ,없음,없음,09:00~20:00,37.5333602,126.960836,여자,0,장애인화장실
3593,월계1동 주민센터 화장실,서울특별시 노원구 석계로 59 ,없음,없음,정시,37.6199215,127.0629832,없음,0,장애인화장실
3602,월계3동 주민센터 화장실,서울특별시 노원구 마들로 57 ,없음,없음,정시,37.6209624,127.0692653,없음,0,장애인화장실+남자화장실+여자화장실
3698,월계구민체육센터,서울특별시 월계로 298,있음,있음,정시,37.6266908,127.0547319,여자,0,없음
3590,월계문화정보도서관 화장실,서울특별시 노원구 월계로 319 ,없음,없음,정시,37.6286393,127.0561006,없음,0,없음
3600,월계베드민턴 공중화장실,서울특별시 노원구 마들로5가길 113 ,있음,있음,정시,37.6385478,127.0512478,없음,0,없음
3704,월계종합사회복지관,서울특별시 노원구 월계동 556번지,있음,있음,정시,37.6281255,127.0527822,없음,0,장애인화장실
3591,월계주유소 화장실,서울특별시 노원구 월계로 252 ,없음,없음,정시,37.6247784,127.0507659,없음,0,장애인화장실
409,월곡1동 공중화장실,서울특별시 성북구 하월곡동 96-78,있음,없음,24시간,37.606638,127.034391,여자,0,장애인화장실
961,월곡1동 주민센터,서울특별시 성북구 하월곡동 225-7 월곡1동 주민센터,있음,있음,09:00~18:00,37.6104979,127.0335588,없음,0,장애인화장실
410,월곡2동 주민센터,서울특별시 성북구 상월곡동 97-22 월곡2동 주민센터,있음,있음,09:00~18:00,37.6057783,127.0458728,없음,0,장애인화장실
411,월곡광장 공중화장실,서울특별시 성북구 하월곡동 228-3,없음,없음,24시간,37.61189,127.03974,없음,0,장애인화장실
395,월곡구민운동장,서울특별시 성북구 하월곡동 산 2-1 성북구민체육관,있음,있음,24시간,37.608854,127.041465,없음,0,장애인화장실
412,월곡꿈그림도서관,서울특별시 성북구 하월곡동 22 진각종,있음,있음,09:00~18:00,37.604102,127.04174,없음,0,장애인화장실
1005,월곡배드민턴체육관,서울특별시 성북구 하월곡동 산 2-86 구립월곡배드민턴전용체욱관,있음,있음,06:00~22:00,37.608341,127.041939,여자,0,장애인화장실
956,월곡역 공중화장실,서울특별시 성북구 하월곡동 35-1 월곡역,없음,없음,05~24,37.6013172,127.0391313,남여,0,장애인화장실
396,월곡인조잔디구장,서울특별시 성북구 하월곡동 산 2-1 월곡인조잔디구장,있음,있음,24시간,37.608919,127.043698,없음,0,장애인화장실
2399,월곡종합사회복지관,서울특별시 성북구 하월곡동 222-5 월곡종합사회복지관,있음,있음,09:00~18:00,37.6088793,127.0373083,없음,0,장애인화장실
413,월곡지구대,서울특별시 성북구 하월곡동 90-1152 서울종암경찰서 월곡지구대,있음,있음,24시간,37.6044012,127.0302127,없음,0,장애인화장실
1006,월곡청소년센터,서울특별시 성북구 하월곡동 산 2-1 월곡청소년센터,없음,없음,09:00~23:00,37.6106901,127.0403384,없음,0,장애인화장실
4461,월드그랑서울,서울특별시 종로구 종로33,있음,있음,상시,37.5711096,126.9813897,없음,0,장애인화장실
1404,월드컵경기장역(6),서울특별시 마포구 성산동 420 월드컵경기장역,있음,있음,05~24,37.5696869,126.8991122,남여,0,장애인화장실
1403,월드컵경기장역(6),서울특별시 마포구 성산동 420 월드컵경기장역,있음,있음,05~24,37.5696869,126.8991122,남여,0,장애인화장실
1573,월드컵시범 공중화장실,서울특별시 마포구 성산동 595-1,있음,있음,00~24,37.5654456,126.9007883,여자,0,장애인화장실
1479,월드컵지구대 화장실,서울특별시 마포구 성산동 602 성산2동 파출소,있음,없음,00~24,37.5687535,126.9090424,없음,0,장애인화장실
1199,월성운수,서울특별시 광진구 동일로 436,없음,없음,08:00~18:00,37.5688921,127.0798034,없음,0,장애인화장실
2033,월천근린공원,서울특별시 도봉구 창동 27-1,있음,없음,상시,37.6504062,127.0508666,여자,0,장애인화장실
2367,위너스오피스텔 A동,서울특별시 송파구 잠실동 175-2,없음,없음,영업시간 내,37.5110621,127.0789257,없음,0,장애인화장실
2508,위레제일주유소(셀프),서울특별시 송파구 거여동 601,없음,없음,24시간,37.4878153,127.1426953,없음,0,없음
2507,위례동주민센터,서울특별시 송파구 장지동 882,있음,없음,영업시간 내,37.4811716,127.1439458,남자,0,없음
2514,위례드림주유소,서울특별시 송파구 장지동 646-7,없음,없음,24시간,37.4754274,127.1284707,없음,0,없음
1972,위시존 강남점,서울특별시 헌릉로569길 39-5,없음,없음,상시,37.4663994,127.0978437,없음,0,없음
1736,윈플러스상가,서울특별시 남부순환로 2936 ,없음,없음,상시,37.4933573,127.0619092,없음,0,없음
1531,윗잔다리어린이공원화장실,서울특별시 마포구 동교동 168-1 마포어린이집,있음,있음,00~24,37.5570133,126.925656,여자,0,없음
894,유네스코회관,명동2가 50-14,없음,없음,09:00~18:00,37.5634537,126.9837623,여자,0,없음
2,유니클로 은평점 화장실,서울특별시 은평구 서오릉로 32 ,없음,없음,24시간,37.6044476,126.9253183,남여,0,없음
903,유락종합사회복지관,신당동 160-2,없음,없음,09:00~18:00,37.5650915,127.0227986,없음,0,없음
2523,유람선선착장,서울특별시 송파구 잠실동 1-1,있음,없음,24시간,37.5185073,127.0831435,없음,0,없음
2583,유린원광종합사회복지관,서울특별시 중랑구 신내로 56 ,있음,있음,09:00~18:00,37.6041991,127.0960164,없음,0,없음
4490,유림회관(성균관),서울특별시 종로구 성균관로 31,있음,있음,07:00~22:00,37.5857974,126.9957392,없음,0,없음
1771,유성빌딩(대청카센터),서울특별시 개포로 140길 6,없음,없음,상시,37.4952091,127.0858223,없음,0,없음
3577,유소년스포츠센터,서울특별시 강동구 상일동 483,있음,있음,9시간,37.5552978,127.1741901,없음,0,없음
1795,유아숲체험장,서울특별시 강남구 일원동 산52-13,없음,없음,24시간,37.4784596,127.0735406,없음,0,없음
3206,유정빌딩 개방화장실,서울특별시 강서구 화곡동 1118-3,없음,없음,00:00~24:00,37.55186956,126.8508698,없음,0,없음
1015,유진상가 개방화장실,통일로484,없음,없음,09:00~20:00,37.5598665,126.9708838,없음,0,없음
2227,유진주유소,서울특별시 송파구 오금동 121-1,없음,없음,24시간,37.5045778,127.1384385,없음,0,없음
1634,유진주유소,서울특별시 논현로 152 ,없음,없음,상시,37.4834182,127.042594,없음,0,없음
3064,유창빌딩,서울특별시 동작구 사당로 253-3,있음,있음,06:30~20:00,37.4836316,126.975652,없음,0,없음
1620,유창빌딩,서울특별시 도곡로 435 ,없음,없음,상시,37.4985188,127.0577494,없음,0,없음
3054,유한양행,서울특별시 동작구 노량진로 74 ,있음,있음,00:00~24:00,37.5127025,126.9331254,없음,0,장애인화장실+남자화장실+여자화장실
414,육아종합지원센터(보문),서울특별시 성북구 보문동5가 35,있음,있음,09:00~18:00,37.5839277,127.0189896,여자,0,장애인화장실+남자화장실+여자화장실
358,육아종합지원센터(월곡),서울특별시 성북구 하월곡동 222-6 성북구육아종합지원센터,없음,없음,09:00~18:00,37.6056272,127.0378313,여자,0,장애인화장실+남자화장실+여자화장실
1762,윤화돈까스,서울특별시 도곡로221 ,없음,없음,09:00~22:00,37.4934027,127.043035,없음,0,장애인화장실+여자화장실
4161,율곡경로당,서울특별시 관악구 신림동 321-6,없음,없음,09:00~18:00,37.4618871,126.9302402,없음,0,장애인화장실+여자화장실
2000,율곡약수터,서울특별시 도봉구 도봉동 산 96-1,없음,없음,상시,37.6754383,127.0377752,없음,0,장애인화장실+여자화장실
1386,율곡화장실,서울특별시 강북구 미아동 258-762 율곡화장실,없음,없음,00:00~24:00,37.6270006,127.0311571,여자,0,장애인화장실+남자화장실+여자화장실
1657,율현3공원,서울특별시 강남구 율현로77-9,있음,있음,24시,37.4708103,127.1120705,남여,0,장애인화장실+여자화장실
1658,율현4공원,서울특별시 강남구 율현로77-9,없음,없음,24시,37.4708103,127.1120705,여자,0,장애인화장실+여자화장실
25,은경빌딩 개방화장실,서울특별시 은평구 은평로 136 ,없음,없음,24시간,37.6002275,126.9230907,없음,0,장애인화장실+남자화장실+여자화장실
1944,은마 주유소,서울특별시 영동대로 235 ,없음,없음,06:00~24:00,37.5000721,127.0672848,없음,0,장애인화장실+남자화장실+여자화장실
1921,은마종합상가,서울특별시 삼성로 212 ,없음,없음,상시,37.4974176,127.0653272,없음,0,장애인화장실+남자화장실+여자화장실
1922,은마종합상가 편의동,서울특별시 삼성로 212 ,없음,없음,상시,37.4974176,127.0653272,없음,0,장애인화장실+남자화장실+여자화장실
1318,은모루어린이공원 화장실,서울특별시 강북구 수유동 172-209 은모루어린이공원 공중화장실,없음,없음,00:00~24:00,37.6423955,127.0268193,없음,0,장애인화장실+남자화장실+여자화장실
593,은빛요양병원 화장실,서울특별시 영등포구 양평로22사길 9 ,있음,있음,09:00~18:00,37.5408432,126.8949748,여자,0,장애인화장실+남자화장실+여자화장실
2738,은산빌딩,서울특별시 구로구 경인로 53길 8,있음,있음,:~:,37.5019167,126.8777891,없음,0,장애인화장실+남자화장실+여자화장실
3836,은천경로당,서울특별시 관악구 봉천동 936-6,없음,없음,09:00~18:00,37.4857796,126.9408559,없음,0,장애인화장실+남자화장실+여자화장실
4146,은천동작은도서관,서울특별시 관악구 봉천동 905-29,없음,없음,09:00~20:00,37.4853082,126.9424256,없음,0,장애인화장실+남자화장실+여자화장실
4030,은천동주민센터,서울특별시 관악구 봉천동 905-29,없음,없음,09:00 ~ 18:00,37.4853082,126.9424256,없음,0,장애인화장실+남자화장실+여자화장실
151,은평 공영차고지 화장실,서울특별시 은평구 수색동 414-1 시내버스 공영차고지,없음,없음,24시간,37.5861575,126.8933245,없음,0,남자화장실+여자화장실
146,은평경찰서 화장실,서울특별시 은평구 불광동 산 24 은평경찰서,없음,없음,24시간,37.6281811,126.9286364,없음,0,없음
72,은평구 선거관리위원회 화장실,서울특별시 은평구 통일로71길 16 4층,없음,없음,24시간,37.6131982,126.9259724,없음,0,없음
76,은평구립도서관 화장실,서울특별시 은평구 통일로78가길 13-84 ,없음,없음,24시간,37.6189263,126.928039,없음,0,없음
93,은평구립축구장,서울특별시 은평구 진관1로 40,없음,없음,6:00~22:00,37.6307242,126.9233696,여자,0,없음
92,은평구민체육센터,서울특별시 은평구 진관1로 40,없음,없음,6:00~22:00,37.6307242,126.9233696,여자,0,없음
102,은평구상징녹지대 공중화장실,서울특별시 은평구 진관동 44,없음,없음,24시간,37.6313361,126.9350826,여자,0,장애인화장실+여자화장실
5,은평구평생학습관 공중화장실,서울특별시 은평구 서오릉로 87 ,없음,없음,9:00~18:00,37.6077983,126.9211884,없음,0,없음
96,은평뉴타운도서관 화장실,서울특별시 은평구 진관2로 111-51 ,없음,없음,24시간,37.6372344,126.9330971,남여,0,없음
94,은평다목적체육관,서울특별시 은평구 진관1로 40,없음,없음,6:00~22:00,37.6307242,126.9233696,여자,0,없음
2836,은평세무서 공중화장실,서울특별시 은평구 응암동 84-5,있음,없음,09:00-18:00,37.6018383,126.9264179,없음,0,장애인화장실+남자화장실+여자화장실
159,은평솔하임,서울특별시 은평구 통일로 1080,없음,없음,24시간,37.6396694,126.9181075,없음,0,장애인화장실+남자화장실+여자화장실
108,은평장례식장 개방화장실,서울특별시 은평구 갈현동 390-19,없음,없음,24시간,37.6264464,126.9195186,없음,0,없음
41,은평종합사회복지관 화장실,서울특별시 은평구 은평터널로 48 ,없음,없음,24시간,37.5850615,126.8993062,없음,0,없음
650,은행공원,서울특별시 금천구 시흥동 836,없음,없음,24시간,37.452043,126.9069858,없음,0,없음
1537,은행나무어린이공원화장실,서울특별시 마포구 연남동 250-1 은행나무어린이공원 화장실,없음,없음,00~24,37.5645341,126.9223084,없음,0,없음
103,은혜산부인과의원 화장실,서울특별시 은평구 진흥로 133,없음,없음,24시간,37.6081599,126.9247381,없음,0,없음
918,을지3구역 지하상가,을지로3가 282-8,있음,있음,06:00~24:00,37.56668421,126.994217,여자,0,여자화장실
919,을지4구역A 지하상가,을지로5가 35-6,없음,없음,06:00~24:00,37.5669913,127.0033663,여자,0,없음
920,을지4구역B 지하상가,을지로5가 35-6,있음,있음,06:00~24:00,37.5669913,127.0033663,여자,0,없음
789,을지로119안전센터,신당동 251-7,없음,없음,00:00~24:00,37.5671733,127.0120998,없음,0,없음
762,을지로3가역(2) 화장실,을지로3가 347-3,없음,없음,05:00~24:00,37.56638258,126.9902132,남여,0,없음
766,을지로3가역(3) 화장실,을지로3가 282-8,없음,없음,05:00~24:00,37.5666502,126.9942277,남여,0,없음
782,을지로3가파출소,을지로3가 291-50,없음,없음,정시,37.5661811,126.9928486,없음,0,없음
763,을지로4가역(2) 화장실,을지로4가 267-1,없음,없음,05:00~24:00,37.56671839,126.9965495,남여,0,장애인화장실+남자화장실+여자화장실
885,을지로4가역(5) 화장실,을지로4가 192,없음,없음,05:00~24:00,37.56637129,126.9984921,남여,0,장애인화장실+남자화장실+여자화장실
721,을지로동주민센터,을지로3가 65-13,없음,없음,08:00~21:00,37.5666987,126.9913506,없음,0,장애인화장실+남자화장실+여자화장실
761,을지로입구역(2) 화장실,을지로1가 100-1,없음,없음,05:00~24:00,37.56627899,126.9820007,남여,0,없음
917,을지입구 지하상가,을지로2가 9-7,없음,없음,06:00~24:00,37.56634311,126.9839633,여자,0,없음
776,을지지구대,을지로5가 72-1,없음,없음,정시,37.5664707,127.0039404,없음,0,없음
1317,응달마을어린이공원 화장실,서울특별시 강북구 송천동 860-116,없음,없음,00:00~24:00,37.6183281,127.0246048,없음,0,없음
213,응봉 자전거대여소,응봉동 3-11,없음,없음,24시간,37.5486039,127.0309953,없음,0,없음
212,응봉개나리어린이공원,응봉동 270,있음,있음,24시간,37.5515276,127.0330901,없음,0,없음
162,응봉경로당,성동구 금호로172-1,없음,없음,24시간,37.556945,127.0218214,없음,0,없음
161,응봉관리소,성동구 금호로172-1,없음,없음,24시간,37.556945,127.0218214,없음,0,없음
